drug1,drug2,cell,score,nor,index,true_label,predict_label,predict_score,smile1,smile2
5-FU,DINACICLIB,NCIH1650,-2.113223506,0.6415329,117,0,0,6.00E-06,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,NCIH23,-9.5337023,0.6268559,118,0,0,1.54E-10,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,NCIH460,-7.420980558,0.6310347,119,0,0,4.95E-10,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,NCIH520,-4.321048546,0.637166,120,0,0,1.30E-18,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,OV90,-5.935579062,0.6339726,121,0,0,9.48E-25,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,RPMI7951,-5.68699024,0.6344643,122,0,0,1.13E-10,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,SKMEL30,-96.61714003,0.4546139,123,0,0,2.67E-12,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,SKMES1,-3.140341301,0.6395013,124,0,0,3.98E-07,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,SKOV3,-13.89910152,0.6182216,125,0,0,2.97E-10,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,SW620,-4.568071398,0.6366774,126,0,0,1.62E-09,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,SW837,-19.57332293,0.6069986,127,0,0,3.25E-19,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,T47D,-2.721986339,0.6403288,128,0,0,7.04E-10,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,VCAP,14.421994,0.6742378,129,1,0,0.000398559,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,DINACICLIB,ZR751,-13.58239014,0.618848,130,0,0,1.84E-12,O=c1[nH]cc(F)c(=O)[nH]1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
5-FU,ERLOTINIB,A2780,16.5693311,0.678485,131,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,A375,13.96439243,0.6733327,132,1,1,0.999961138,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,A427,18.42925816,0.6821638,133,1,1,0.982863903,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,CAOV3,-7.951635169,0.6299851,134,0,0,0.010254383,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,ES2,15.1231625,0.6756247,135,1,1,0.994843483,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,HCT116,14.45297793,0.6742991,136,1,1,0.999997616,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,HT29,11.33747162,0.6681369,137,1,1,0.999993682,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,KPL1,-3.015273458,0.6397487,138,0,0,0.036428533,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,LNCAP,-6.984395195,0.6318982,139,0,0,0.000446835,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,LOVO,12.41733168,0.6702728,140,1,1,0.999958038,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,MDAMB436,16.1498979,0.6776554,141,1,0,0.393465579,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,MSTO,-45.89376066,0.5549395,142,0,0,0.098211512,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,NCIH2122,24.45497683,0.694082,143,1,1,0.999999762,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,NCIH460,17.22484698,0.6797816,144,1,0,0.000744957,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,OV90,-11.04004585,0.6238765,145,0,0,0.009530616,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,RKO,20.98757258,0.6872239,146,1,0,7.45E-05,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,RPMI7951,17.00484175,0.6793464,147,1,1,0.978792965,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,SKMEL30,13.95488386,0.6733139,148,1,0,1.00E-05,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,SKMES1,21.28942476,0.6878209,149,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,SKOV3,16.21061763,0.6777755,150,1,1,0.989585102,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,SW837,17.29938762,0.679929,151,1,1,0.999694109,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,T47D,-3.049710368,0.6396806,152,0,1,0.962810993,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,UACC62,17.96898601,0.6812534,153,1,1,0.999999166,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,VCAP,24.41379314,0.6940006,154,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,ERLOTINIB,ZR751,22.8306176,0.6908692,155,1,1,0.999993682,O=c1[nH]cc(F)c(=O)[nH]1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
5-FU,GELDANAMYCIN,CAOV3,-12.98670671,0.6200262,156,0,0,6.05E-08,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,ES2,-5.25702499,0.6353148,157,0,0,0.023003729,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,HT29,-3.946071269,0.6379077,158,0,0,1.30E-09,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,LNCAP,16.30963881,0.6779714,159,1,0,0.001785309,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,LOVO,-6.353136659,0.6331468,160,0,0,6.53E-07,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,NCIH1650,-6.752269383,0.6323573,161,0,0,1.63E-07,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,NCIH2122,-2.692734853,0.6403867,162,0,1,0.999983788,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,NCIH23,-9.33481084,0.6272493,163,0,0,1.48E-14,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,NCIH460,-2.446804514,0.6408731,164,0,0,0.00030018,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,RPMI7951,-8.084247184,0.6297228,165,0,0,1.28E-11,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,SKMEL30,-80.63896867,0.4862171,166,0,0,1.76E-06,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,SKOV3,-9.188164195,0.6275394,167,0,0,2.75E-10,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,SW620,-2.851271236,0.6400731,168,0,0,7.67E-07,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,SW837,-10.01418099,0.6259056,169,0,0,2.57E-10,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,T47D,30.67999441,0.7063945,170,1,1,0.995697141,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,UACC62,-1.345401011,0.6430515,171,0,0,2.07E-05,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,VCAP,14.04451922,0.6734912,172,1,1,0.999577105,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,GELDANAMYCIN,ZR751,-15.00928456,0.6160258,173,0,0,2.92E-12,O=c1[nH]cc(F)c(=O)[nH]1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
5-FU,L778123,A427,12.32774894,0.6700956,174,1,1,0.999999046,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,CAOV3,-11.24456132,0.623472,175,0,0,0.000837768,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,ES2,10.11350733,0.6657161,176,1,1,0.626649261,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,HCT116,11.7123653,0.6688785,177,1,0,1.12E-05,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,HT29,17.54397425,0.6804128,178,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,NCIH1650,12.21982489,0.6698822,179,1,0,7.42E-17,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,NCIH460,-0.561759117,0.6446015,180,0,1,0.99565351,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,NCIH520,13.77820507,0.6729645,181,1,0,0.023196427,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,OV90,12.2053451,0.6698535,182,1,1,0.99996984,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,SKMEL30,-57.88453337,0.531223,183,0,1,0.999549091,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,SW837,-4.457131373,0.6368969,184,0,1,0.986678004,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,T47D,21.15875733,0.6875624,185,1,1,0.996083975,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,L778123,VCAP,12.74042941,0.6709119,186,1,1,0.999969363,O=c1[nH]cc(F)c(=O)[nH]1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
5-FU,LAPATINIB,A427,-4.179454254,0.6374461,187,0,1,0.51015842,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,CAOV3,-6.77752803,0.6323074,188,0,1,0.992196083,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,KPL1,-9.537311313,0.6268488,189,0,0,0.001032099,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,LNCAP,-16.37649722,0.6133216,190,0,0,0.113542147,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,LOVO,17.4905864,0.6803072,191,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,MSTO,-55.47026432,0.5359982,192,0,0,9.79E-07,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,NCIH23,-8.734799525,0.6284361,193,0,0,2.37E-06,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,NCIH460,-2.035012581,0.6416876,194,0,1,0.999999881,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,NCIH520,-7.263521908,0.6313461,195,0,0,0.19570823,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,OV90,-9.295070254,0.6273279,196,0,0,4.49E-12,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,RKO,11.54453602,0.6685465,197,1,1,0.626398206,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,SKMES1,11.05964102,0.6675874,198,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,SW620,-2.41819166,0.6409297,199,0,0,0.002208376,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,T47D,14.90928278,0.6752016,200,1,0,0.071053997,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,VCAP,10.63255814,0.6667427,201,1,1,0.999992847,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,LAPATINIB,ZR751,14.67630666,0.6747408,202,1,0,0.496643543,O=c1[nH]cc(F)c(=O)[nH]1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
5-FU,MK-2206,A2058,15.9003976,0.6771619,203,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,A2780,18.65621252,0.6826127,204,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,A427,14.11709974,0.6736348,205,1,1,0.999999285,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,CAOV3,41.06914178,0.7269431,206,1,1,0.98799032,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,HT29,15.70450582,0.6767745,207,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,KPL1,26.86477535,0.6988483,208,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,MDAMB436,11.60537383,0.6686668,209,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,MSTO,-35.31198822,0.5758691,210,0,1,0.983439505,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,NCIH1650,12.96089082,0.6713479,211,1,1,0.999969125,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,NCIH2122,14.51823605,0.6744282,212,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,NCIH460,16.58359358,0.6785132,213,1,1,0.999887705,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,NCIH520,12.9538647,0.671334,214,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,RKO,21.99868299,0.6892237,215,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,RPMI7951,13.79249022,0.6729927,216,1,1,0.995703161,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,SKMES1,18.50316129,0.6823099,217,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,SKOV3,12.72593158,0.6708832,218,1,1,1,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,SW620,12.55548781,0.6705461,219,1,1,0.999653697,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,UACC62,16.67190273,0.6786879,220,1,1,0.999999881,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-2206,ZR751,11.56023639,0.6685776,221,1,1,0.999927759,O=c1[nH]cc(F)c(=O)[nH]1,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
5-FU,MK-4827,A375,-2.191356891,0.6413783,222,0,0,0.000162078,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,CAOV3,-3.746010144,0.6383034,223,0,0,0.00092124,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,ES2,-4.081486949,0.6376398,224,0,0,2.01E-10,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,HT144,-2.572706421,0.6406241,225,0,0,7.16E-11,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,KPL1,-3.723996971,0.6383469,226,0,0,1.88E-06,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,LNCAP,-24.4814919,0.5972907,227,0,0,8.00E-06,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,LOVO,-14.5737162,0.6168873,228,0,0,2.47E-11,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,MSTO,-54.84820211,0.5372285,229,0,0,1.22E-18,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,NCIH1650,-9.248017329,0.627421,230,0,0,1.18E-14,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
5-FU,MK-4827,NCIH23,-10.52634233,0.6248926,231,0,0,1.69E-13,O=c1[nH]cc(F)c(=O)[nH]1,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
